id,city,x,y,z
3238,Plqbx,6.816,53.543,61.853
3239,Itswp,13.375,54.025,608.708
3240,Klmat,8.400,48.248,8.115
3241,Mwtpf,14.094,53.783,850.795
3242,Gpvme,10.184,53.954,239.375
3243,Defcc,13.836,52.476,346.782
3244,Hxxlb,8.840,52.588,488.435
3245,Fflta,12.834,52.958,778.198
3246,Xmbgh,7.351,51.105,425.669
3247,Ecfwa,7.069,49.520,803.199
3248,Nbson,10.402,54.554,784.015
3249,Nsifn,7.547,53.335,67.338
3250,Uvnhh,11.165,48.706,931.468
3251,Weokc,12.461,48.053,758.263
3252,Dxiqs,12.277,50.891,209.465
3253,Tmwvt,11.835,50.659,448.453
3254,Odxhz,13.597,53.577,172.560
3255,Ynllc,10.861,49.524,509.401
3256,Fgdql,8.136,54.013,670.818
3257,Tgplq,12.672,51.239,318.967
3258,Lknfw,8.915,54.742,217.046
3259,Ywqdr,13.665,52.711,778.638
3260,Ceijr,12.344,51.163,511.496
3261,Vbdhi,11.077,49.751,377.214
3262,Ekxsc,8.256,50.129,421.425
3263,Ueiwy,12.008,53.163,256.282
3264,Nshdt,7.111,53.665,59.996
3265,Cdchh,11.875,48.310,677.380
3266,Sifbw,11.033,52.996,112.294
3267,Rzsng,13.330,53.462,291.432
3268,Jflfc,10.600,53.551,716.618
3269,Uquma,8.481,52.498,573.513
3270,Zqlnb,7.671,50.765,794.961
3271,Beisd,9.679,48.272,589.003
3272,Iwgxx,11.170,50.186,370.864
3273,Rqthx,7.960,50.499,724.571
3274,Zbqvd,12.729,51.529,358.143
3275,Qktgk,10.404,50.246,29.826
3276,Fynin,8.624,53.691,510.994
3277,Zkcxl,12.312,47.973,258.749
3278,Wwsum,12.781,51.499,694.285
3279,Nkret,10.585,52.638,109.945
3280,Bzimt,12.598,47.949,861.677
3281,Gelzh,10.837,48.703,231.133
3282,Rvmml,9.906,50.228,854.687
3283,Ccoki,6.725,49.918,845.889
3284,Jxqvl,11.103,50.418,49.065
3285,Mfivb,11.035,52.611,85.663
3286,Vklcl,13.779,52.297,97.736
3287,Ftujg,10.830,54.329,622.333
3288,Urmmp,11.550,50.611,718.246
3289,Bvyxf,9.548,47.767,52.699
3290,Jgytd,12.246,47.891,439.236
3291,Axxle,7.868,50.348,316.286
3292,Xdwgf,8.339,52.858,586.171
3293,Ertnj,10.262,52.337,659.233
3294,Rpcla,9.491,49.304,918.979
3295,Clhre,6.431,50.416,630.584
3296,Blppc,6.820,50.656,715.430
3297,Qdjwt,9.503,51.070,162.211
3298,Bymwm,10.436,52.309,814.008
3299,Hbgol,12.982,53.628,788.979
3300,Bsaqn,13.079,54.821,172.724
3301,Ahpfz,10.220,54.083,674.823
3302,Rnznz,14.034,53.461,12.230
3303,Lwwkt,13.915,54.275,276.246
3304,Orcpp,8.587,49.752,427.276
3305,Shnib,11.243,53.440,260.159
3306,Amfxt,8.116,53.147,966.864
3307,Caxcq,8.566,51.344,405.493
3308,Ccwkk,8.768,52.241,832.373
3309,Kzgao,12.520,53.774,569.412
3310,Unqtx,12.078,53.590,763.016
3311,Aqkxy,8.345,53.754,485.364
3312,Vmuzg,6.886,50.648,868.756
3313,Ykpvt,11.774,53.979,393.047
3314,Chkzp,11.128,49.778,870.632
3315,Xemtr,8.780,50.891,204.810
3316,Tcanf,10.416,51.015,132.534
3317,Dwmfs,13.592,52.828,634.038
3318,Gvicz,11.571,53.817,679.023
3319,Fnpnd,8.770,49.051,626.915
3320,Hjwkc,8.560,54.407,300.871
3321,Eotjd,14.006,51.259,319.936
3322,Pauze,13.588,48.771,601.284
3323,Pjbkd,8.218,52.401,337.405
3324,Xfrkm,11.775,51.082,729.104
3325,Unvhs,10.277,50.163,608.666
3326,Yrshw,7.411,52.139,347.296
3327,Ezkdh,13.747,50.994,242.096
3328,Njexa,14.052,51.926,590.376
3329,Kijdn,7.793,51.737,876.931
3330,Pmdxo,8.482,49.179,894.663
3331,Wyyvx,7.684,49.617,540.643
3332,Zlqkm,6.416,50.148,3.225
3333,Lnzqc,8.537,53.133,636.719
3334,Kukbd,11.330,51.901,853.306
3335,Mqsne,12.011,48.641,90.550
3336,Ipnun,12.804,52.031,611.089
3337,Fhkri,7.470,49.633,87.526
3338,Hzvxh,9.736,50.559,575.089
3339,Hbwms,13.178,53.084,603.795
3340,Oyfcm,10.386,52.292,865.045
3341,Sekqn,6.933,51.631,70.149
3342,Luoxi,14.016,52.371,794.707
3343,Kbdvs,8.247,49.987,381.164
3344,Szioq,8.811,49.936,453.342
3345,Kwngs,12.302,47.749,378.413
3346,Lsoke,7.532,51.076,325.060
3347,Iqemf,13.190,52.200,28.162
3348,Ncpph,9.622,51.899,36.030
3349,Unzag,12.455,50.751,562.125
3350,Wjyjv,10.689,49.351,47.625
3351,Vjpaw,10.839,54.060,153.470
3352,Elpsr,6.971,49.378,278.596
3353,Vdkdg,10.691,53.592,737.504
3354,Djths,10.937,52.109,799.745
3355,Bzawo,8.249,50.534,882.850
3356,Efxpi,10.285,47.709,470.326
3357,Vpizl,9.833,48.112,29.849
3358,Dbsty,11.079,49.445,387.392
3359,Fhidq,7.689,51.433,565.567
3360,Encoh,9.698,51.099,633.934
3361,Kbtzy,10.985,48.301,604.530
3362,Btbbm,10.279,48.906,263.191
3363,Sbosm,7.892,49.586,229.847
3364,Vlvyr,8.679,53.303,219.490
3365,Akkfa,9.665,52.095,469.725
3366,Fnfmd,8.163,53.495,309.824
3367,Kbyza,12.465,51.475,441.315
3368,Kchsc,12.061,49.516,0.241
3369,Gbxxf,14.813,51.428,408.944
3370,Whtrr,11.702,50.784,904.298
3371,Klpyn,8.626,54.785,946.967
3372,Rhxjp,12.654,54.122,139.505
3373,Kvaai,9.016,48.263,483.282
3374,Yjecl,12.863,52.930,672.689
3375,Mvjir,13.933,53.911,656.454
3376,Ofmop,14.289,52.026,915.714
3377,Tbwuk,7.317,53.252,756.355
3378,Xjhdf,10.919,51.432,679.535
3379,Briig,10.576,49.542,25.368
3380,Zygna,8.080,47.707,229.695
3381,Xqbvp,13.398,51.016,477.579
3382,Uvbvm,6.216,51.777,761.512
3383,Gtpxf,9.846,52.943,280.871
3384,Fwscj,12.710,50.490,839.012
3385,Ucgfg,13.093,52.968,12.504
3386,Gnwkp,10.327,50.637,41.732
3387,Lyyqo,7.862,48.259,623.187
3388,Dgxsu,11.929,54.091,547.123
3389,Xyhfy,7.184,52.000,35.949
3390,Ceuiz,10.672,54.019,955.324
3391,Dpkwc,7.409,49.410,560.496
3392,Vzmoa,9.964,48.778,744.353
3393,Srqru,9.173,53.925,503.379
3394,Kknsr,13.648,53.394,704.517
3395,Ttops,13.478,51.111,874.433
3396,Vqmrc,10.664,53.837,723.125
3397,Bydkh,9.929,48.244,45.793
3398,Mvgoh,7.571,51.945,493.223
3399,Xjfbj,11.298,51.838,423.321
3400,Jywjo,12.209,54.372,656.155
3401,Jeskq,9.700,50.320,422.698
3402,Yoxeh,10.368,53.080,903.612
3403,Pzwwr,6.882,49.546,663.873
3404,Brxlj,7.631,51.991,619.121
3405,Vvhwe,8.355,49.935,948.882
3406,Mdngq,13.428,52.721,462.638
3407,Zjpfa,7.651,50.747,361.860
3408,Yfmdz,14.039,53.206,475.253
3409,Nhrzp,8.836,48.427,52.021
3410,Qftfo,11.791,51.126,249.245
3411,Uauzs,12.305,50.427,643.719
3412,Zlyvi,11.075,47.661,417.974
3413,Atwjn,13.181,48.417,277.346
3414,Cqgbq,10.353,47.708,778.135
3415,Hyjun,9.492,53.829,18.582
3416,Aanrq,10.798,53.211,865.902
3417,Yiujo,10.402,53.981,72.158
3418,Vvcfg,8.723,47.894,461.870
3419,Ccpsj,11.064,53.371,543.907
3420,Rkiiw,7.690,47.934,758.547
3421,Mjctd,8.410,54.305,221.753
3422,Rumek,9.595,53.907,642.377
3423,Fckhw,6.769,51.506,481.385
3424,Bjhhv,12.079,52.783,46.751
3425,Aabtr,9.888,48.709,815.724
3426,Pejmm,13.513,54.323,264.364
3427,Epqkc,12.604,53.900,468.194
3428,Yizgw,7.734,53.880,966.832
3429,Bvtjj,7.906,47.659,226.258
3430,Pbuzo,9.705,48.662,299.233
3431,Kbckj,9.384,48.413,541.043
3432,Dhhfi,12.989,54.297,910.539
3433,Cvluu,10.007,50.357,437.588
3434,Nqvzl,10.577,54.506,920.529
3435,Oxuwn,11.898,50.197,673.700
3436,Ekwoo,12.891,53.426,348.865
3437,Gviqt,13.929,54.477,359.194
3438,Ocysx,6.758,49.636,261.582
3439,Pepky,12.323,50.918,134.307
3440,Fgvyp,12.641,51.787,-3.801
3441,Rghlb,7.949,49.360,248.556
3442,Duhkx,8.660,48.156,407.438
3443,Faxfd,7.744,52.466,710.026
3444,Exnrk,8.825,49.753,470.876
3445,Gckqj,13.565,52.471,558.519
3446,Khzce,9.628,51.270,448.337
3447,Lkohg,13.894,52.296,27.590
3448,Ezecd,9.628,53.550,4.934
3449,Pwuwh,9.938,51.810,748.591
3450,Igamj,7.613,52.877,951.649
3451,Pszxt,10.446,52.802,663.366
3452,Hrfsc,10.038,52.849,170.209
3453,Rygts,6.976,49.421,143.569
3454,Tkajq,14.165,53.161,363.603
3455,Nkpyi,6.872,51.647,160.849
3456,Etagk,8.565,52.019,800.431
3457,Gvijw,7.391,52.431,385.058
3458,Lzwyp,7.801,54.091,324.051
3459,Wtppg,9.811,48.986,824.501
3460,Blqry,12.303,52.320,58.734
3461,Tyfxi,7.932,53.362,523.823
3462,Dodnt,13.284,51.178,561.574
3463,Myioh,12.505,50.895,342.266
3464,Rpxoj,7.723,52.946,728.095
3465,Wxmyb,9.503,53.362,293.394
3466,Qrxop,6.579,49.705,550.757
3467,Txtgs,12.174,51.380,528.569
3468,Dxinn,7.780,51.532,197.692
3469,Iyhuk,11.544,53.772,668.574
3470,Sxpki,9.759,52.227,541.151
3471,Byfdz,11.621,48.545,968.382
3472,Zfess,8.234,52.768,259.382
3473,Gjzha,11.219,51.692,626.270
3474,Jepql,10.467,53.166,770.147
3475,Ctoeq,12.426,51.434,588.552
3476,Eqwwz,14.058,52.045,955.005
3477,Iabxo,10.379,52.670,361.568
3478,Lkpxm,9.788,48.575,166.821
3479,Sudrb,7.495,54.108,719.558
3480,Fgfvp,7.940,54.171,939.226
3481,Affsp,13.930,51.238,658.730
3482,Deiwp,11.553,52.157,716.353
3483,Yctmq,8.177,47.844,174.258
3484,Yiqlv,6.582,51.313,517.557
3485,Yxzty,13.645,51.540,409.116
3486,Lutcw,9.001,53.909,966.310
3487,Omnrk,12.556,54.369,295.760
3488,Ekoqc,12.909,51.635,63.514
3489,Pbajy,9.015,48.881,703.459
3490,Ochmx,13.844,52.810,5.950
3491,Lctwb,12.921,53.887,486.361
3492,Qmxkg,12.423,52.354,191.962
3493,Qcnyx,12.121,49.436,741.778
3494,Bimjf,9.570,53.279,788.463
3495,Qljmu,7.784,53.514,887.870
3496,Ogqpa,9.100,53.969,599.684
3497,Wbkrx,8.460,51.471,485.325
3498,Ewfto,13.701,52.765,3.573
3499,Enjfv,13.453,51.168,368.754
3500,Pqlzl,9.694,53.156,295.333
3501,Gmzog,12.472,53.953,117.911
3502,Ojkep,8.553,54.179,402.368
3503,Dwbui,12.572,53.631,14.923
3504,Wripp,11.511,49.029,722.887
3505,Fxebl,6.799,49.871,30.070
3506,Tizpf,9.384,49.768,758.144
3507,Kppmr,9.460,50.383,430.997
3508,Dyxqs,8.864,53.381,81.093
3509,Ssilx,9.550,53.257,802.797
3510,Cfdvc,8.442,49.557,200.488
3511,Lfsnz,13.574,53.007,111.778
3512,Foypz,12.791,49.276,427.172
3513,Gzzlx,9.714,51.326,147.394
3514,Sawsj,11.331,48.788,-0.795
3515,Kfbam,9.777,50.703,785.732
3516,Atdqn,9.122,51.274,78.347
3517,Fyala,9.097,52.639,215.527
3518,Tepjk,12.829,54.278,492.624
3519,Ddwib,11.446,52.581,398.162
3520,Nplld,13.701,52.057,310.738
3521,Puhdo,12.837,48.750,147.840
3522,Dcgni,14.048,52.799,558.702
3523,Unrss,12.058,48.656,312.406
3524,Mamuf,14.293,51.471,585.496
3525,Nvbdn,13.489,50.822,541.496
3526,Gemob,9.329,54.564,348.574
3527,Puqnm,12.871,53.353,56.641
3528,Vqzou,9.648,52.844,-3.060
3529,Avtak,11.448,51.281,834.976
3530,Lfrli,6.650,51.570,161.732
3531,Oeobn,6.922,49.345,432.637
3532,Yxylh,11.180,53.506,73.881
3533,Uxspu,6.647,51.326,433.011
3534,Ugjmd,8.948,54.187,593.694
3535,Iauex,11.454,53.060,57.548
3536,Kucrr,8.741,52.355,43.395
3537,Brsxz,9.357,53.064,612.588
3538,Teobj,10.225,50.507,958.977
3539,Ybesn,12.191,48.996,57.679
3540,Tmnvh,10.915,53.709,547.261
3541,Qimag,7.746,54.122,82.523
3542,Cvwfu,13.876,53.399,327.808
3543,Tfwsm,6.823,50.343,490.860
3544,Tpexi,12.540,53.197,66.877
3545,Ibgns,10.789,50.440,597.938
3546,Ldmur,12.284,51.770,166.571
3547,Jarov,11.343,53.325,169.902
3548,Ufssq,8.066,50.843,303.499
3549,Oppsy,9.210,48.388,486.482
3550,Ovcoe,6.968,52.044,912.181
3551,Ptqvo,7.718,49.834,705.144
3552,Azoqz,12.845,50.838,918.264
3553,Otazy,11.846,51.360,183.857
3554,Wbnax,9.325,49.230,153.351
3555,Nbifp,8.791,52.501,656.070
3556,Tzxyv,7.558,53.360,477.335
3557,Afbug,10.957,49.281,89.599
3558,Nmbup,7.592,52.445,334.125
3559,Xqrrf,11.348,52.315,863.126
3560,Pbsvz,11.022,48.920,161.386
3561,Xawwl,12.306,53.433,701.535
3562,Vwaqw,9.907,51.345,71.688
3563,Indei,9.280,49.713,801.534
3564,Truyv,10.774,54.057,870.587
3565,Ibwxv,10.957,51.385,72.191
3566,Hgtde,9.743,50.641,463.026
3567,Whyak,11.350,49.356,537.109
3568,Urtje,9.878,53.732,552.630
3569,Oxyuj,8.890,49.327,871.571
3570,Nujce,7.791,53.793,164.570
3571,Umqku,12.311,51.814,141.489
3572,Skfzx,10.956,48.475,863.199
3573,Pkefd,7.712,53.558,206.908
3574,Egrdj,14.138,51.083,693.117
3575,Cnair,8.054,49.574,816.419
3576,Sovqw,10.463,49.508,486.676
3577,Lfheg,11.318,49.694,25.685
3578,Fooee,8.415,50.543,962.460
3579,Jimxg,11.246,50.502,509.215
3580,Sfhdf,11.853,51.942,199.320
3581,Lbhwr,11.189,47.830,748.312
3582,Apdcl,8.697,49.798,67.156
3583,Vvzrp,9.045,54.113,883.282
3584,Jwtta,11.971,51.191,296.841
3585,Lcshv,7.793,49.479,636.331
3586,Edsnr,13.678,51.873,769.097
3587,Enxzh,12.894,50.710,559.703
3588,Ahjxp,13.975,52.544,178.965
3589,Mltuo,9.300,49.682,756.811
3590,Xrtci,9.326,52.060,109.994
3591,Yokeq,9.482,49.829,651.919
3592,Sxbii,11.163,49.261,660.681
3593,Xfbqf,10.324,52.071,393.938
3594,Fzltu,11.007,50.052,789.421
3595,Kodlu,9.583,51.711,680.062
3596,Acdjn,7.116,51.499,513.231
3597,Edtem,8.334,50.598,80.794
3598,Iwqzo,7.926,51.531,601.420
3599,Kkdgb,10.179,52.787,397.976
3600,Lmxyy,10.502,47.934,387.745
3601,Jbsbs,10.877,52.458,937.123
3602,Hnyjd,12.917,54.098,326.665
3603,Fcpsg,8.014,49.947,527.712
3604,Nptix,7.327,50.083,640.897
3605,Whasx,9.093,49.764,931.236
3606,Kjykr,7.636,47.830,292.657
3607,Docpz,9.382,54.284,325.526
3608,Yzivm,12.734,54.504,174.888
3609,Rkvdp,11.670,47.925,879.890
3610,Ctknp,10.766,50.581,433.982
3611,Hqxyz,11.070,51.520,672.089
3612,Mwovm,13.902,51.884,440.502
3613,Mpehh,11.809,53.748,563.196
3614,Oumfx,6.756,49.358,175.249
3615,Jyjyo,13.175,52.412,498.427
3616,Ajngd,7.682,52.065,908.684
3617,Lcrwc,14.763,51.297,724.860
3618,Fguuf,10.695,54.086,509.750
3619,Itzfc,12.569,53.246,70.790
3620,Vaacl,12.541,48.042,921.643
3621,Mfgoi,11.718,53.054,444.143
3622,Usjvp,6.493,50.383,623.059
3623,Cxykt,11.899,52.166,156.697
3624,Zzgdy,7.452,53.426,762.084
3625,Pvkbu,12.445,54.059,498.847
3626,Kjwmq,7.813,51.478,167.036
3627,Fkred,11.994,50.821,326.391
3628,Mreud,8.917,50.904,486.275
3629,Dsmdc,12.183,52.435,567.703
3630,Nxdks,9.808,51.796,758.761
3631,Uotke,13.704,54.208,239.977
3632,Irlbw,11.847,50.990,454.228
3633,Ytcou,11.771,53.752,140.703
3634,Vricf,13.462,50.775,567.297
3635,Dbdxh,13.239,52.042,784.443
3636,Hwzfv,11.334,51.123,374.756
3637,Szfzb,10.156,48.444,663.136
3638,Atflu,13.327,52.377,509.618
3639,Mwktm,9.365,49.983,33.268
3640,Afczj,9.223,52.576,331.446
3641,Nusuc,12.290,50.714,670.125
3642,Pykcv,9.873,48.986,827.124
3643,Qzfdx,11.695,49.813,706.254
3644,Zsdyw,10.665,49.121,865.069
3645,Grbkf,11.195,48.639,596.639
3646,Jlzip,11.109,51.480,717.740
3647,Kejsk,9.855,54.374,462.461
3648,Xknew,12.392,47.980,15.208
3649,Hcbvd,10.994,49.199,358.445
3650,Wdugm,12.564,48.566,819.709
3651,Siqfy,10.873,53.737,229.826
3652,Obphy,7.112,49.623,244.559
3653,Gmzvw,12.397,52.177,645.704
3654,Aqlpc,7.464,50.624,819.335
3655,Aomfa,11.427,48.156,382.696
3656,Liruf,13.468,48.642,264.008
3657,Gxobz,12.176,47.847,446.382
3658,Cusvq,8.089,52.901,887.336
3659,Gmjuz,14.849,51.363,67.600
3660,Kghfw,12.126,53.032,553.489
3661,Argcw,6.179,51.663,671.979
3662,Umxih,13.981,54.550,242.855
3663,Mihea,8.083,54.606,884.318
3664,Qtauo,11.508,50.356,737.080
3665,Bbumw,11.905,47.877,175.454
3666,Dbxiv,7.450,51.585,504.630
3667,Oagho,10.047,50.176,308.196
3668,Dpicz,11.345,53.369,940.000
3669,Gnnbn,12.900,51.577,22.791
3670,Kxdak,11.299,48.548,894.050
3671,Lxsbr,12.231,52.063,524.948
3672,Bjcsq,13.061,50.947,7.674
3673,Wrxsj,9.324,48.002,468.101
3674,Rasoh,6.703,50.039,528.109
3675,Fxmnf,13.287,50.739,887.641
3676,Dbpjp,7.603,50.607,461.031
3677,Ajzze,10.807,50.823,257.270
3678,Ordyd,10.796,51.848,171.807
3679,Heumg,13.336,54.655,697.824
3680,Klvhn,8.873,49.322,885.968
3681,Fmsuy,13.066,50.798,624.832
3682,Badnv,8.610,48.222,485.279
3683,Uibqr,8.581,47.873,648.973
3684,Azgcy,10.566,54.226,622.832
3685,Bfhld,9.889,53.976,747.476
3686,Dcgmc,10.521,50.211,343.756
3687,Efaoh,9.783,54.176,555.976
3688,Maqkb,11.697,52.502,219.578
3689,Grrws,9.769,50.122,516.615
3690,Tebsl,10.139,53.030,819.726
3691,Hxbbc,13.374,52.979,933.532
3692,Slbsu,13.418,54.856,384.874
3693,Lzgyu,12.191,51.014,724.592
3694,Xbkbc,14.574,52.566,598.386
3695,Xsben,10.896,48.402,611.791
3696,Xhfuv,13.900,54.608,654.983
3697,Iqdcc,10.864,47.944,524.724
3698,Agavk,11.475,51.008,618.378
3699,Jeuvp,11.727,48.375,420.051
3700,Ltrdd,7.036,51.135,558.771
3701,Dglrp,7.564,51.318,289.576
3702,Sscxb,10.107,52.317,859.189
3703,Lxstg,13.572,52.849,379.545
3704,Gqpmf,8.007,52.712,812.842
3705,Dbdol,8.303,49.058,105.437
3706,Itybq,13.178,50.849,849.017
3707,Bysil,6.327,50.697,107.027
3708,Heduz,10.367,51.784,534.664
3709,Ijijk,12.071,50.419,927.992
3710,Pybpi,12.216,52.021,852.019
3711,Euimt,10.003,54.113,302.774
3712,Btvxk,12.783,54.387,720.606
3713,Oumjd,8.862,49.512,183.637
3714,Wjmkn,13.609,52.321,864.229
3715,Bxjxg,9.215,51.748,423.180
3716,Hhnds,11.408,52.633,935.548
3717,Udxfz,10.193,50.991,232.072
3718,Mnfxo,12.377,51.402,1.929
3719,Mtfev,11.230,47.666,315.893
3720,Okneb,9.981,48.916,616.998
3721,Mitbr,7.866,51.494,947.549
3722,Ydxah,9.190,48.208,666.162
3723,Zvjlo,11.020,49.232,327.895
3724,Ycjac,13.895,53.503,1.706
3725,Krsoy,10.547,53.914,360.456
3726,Yrbwu,14.217,53.411,335.242
3727,Pbmbw,11.774,48.860,485.779
3728,Brzcw,11.647,54.014,625.346
3729,Mroeo,14.450,52.313,962.466
3730,Apmsj,11.934,54.285,188.727
3731,Xisgj,9.434,52.020,534.152
3732,Sfegm,12.832,47.760,272.855
3733,Uholk,12.833,50.691,689.028
3734,Tknsc,9.384,52.050,660.854
3735,Xfqua,13.906,52.291,922.214
3736,Ffysd,8.151,51.342,71.094
3737,Swnfg,9.363,53.754,142.397
3738,Lvkro,11.982,49.497,470.250
3739,Qfhtu,12.233,53.395,801.930
3740,Oobbc,8.213,53.606,663.383
3741,Zwvtn,11.311,51.814,860.172
3742,Wmgsr,7.778,52.337,814.339
3743,Oesic,6.497,50.518,150.595
3744,Xiaoo,13.686,51.444,837.178
3745,Hdajy,13.341,51.712,288.476
3746,Ltlix,10.743,51.190,384.460
3747,Fiibs,9.144,53.941,949.554
3748,Cryjy,9.004,50.755,779.526
3749,Sliok,10.587,51.152,524.315
3750,Pqijn,11.775,53.881,832.016
3751,Knyqq,14.009,51.109,881.740
3752,Fukhk,8.313,52.583,299.284
3753,Qnnpi,13.552,51.029,881.578
3754,Cxsyy,14.730,51.149,589.060
3755,Ksqoq,8.643,53.401,429.975
3756,Oybfo,8.093,47.949,630.956
3757,Ejkkk,8.555,53.454,754.662
3758,Vxxyg,8.445,53.995,574.263
3759,Tdbol,12.529,50.899,260.077
3760,Pjqrv,12.156,53.574,63.982
3761,Gucap,10.782,51.019,68.233
3762,Rgzxf,8.881,49.042,638.228
3763,Nbwhh,14.046,53.795,640.853
3764,Xhazf,10.296,51.308,532.809
3765,Qfrjg,9.857,49.082,528.508
3766,Phyxq,11.612,54.187,908.436
3767,Sjzhl,12.836,51.047,593.336
3768,Hmmne,7.847,53.576,706.088
3769,Jwdem,11.650,52.119,358.400
3770,Ckrlj,7.613,53.290,356.040
3771,Pfndh,11.780,52.112,223.588
3772,Hhvcn,11.811,53.537,694.680
3773,Lhhhm,7.797,48.242,961.976
3774,Ezsmh,9.080,49.789,599.080
3775,Yuorn,13.273,53.201,426.911
3776,Aclag,7.739,49.228,867.833
3777,Gzlon,11.002,53.024,197.751
3778,Rjlim,9.137,54.391,908.386
3779,Gdfmy,10.612,48.541,559.733
3780,Dqyup,8.381,50.973,925.021
3781,Hwwek,11.179,52.461,950.219
3782,Brjmy,7.820,52.359,399.799
3783,Pwnwd,14.034,50.973,729.172
3784,Aczqs,10.713,50.964,676.993
3785,Dnrwq,8.357,50.314,432.772
3786,Qtzrw,8.823,48.949,314.340
3787,Mszxy,8.289,54.319,58.079
3788,Sejmk,8.411,51.466,832.141
3789,Xthfy,12.645,49.362,517.331
3790,Vqtqs,9.170,49.894,662.710
3791,Zpsqg,7.610,47.728,818.443
3792,Ykrwn,10.277,50.324,20.208
3793,Xhzdk,12.129,51.271,681.055
3794,Sjgdd,8.703,50.745,618.631
3795,Byqjp,10.396,54.215,923.174
3796,Rtqgw,12.091,48.454,140.245
3797,Yiwpb,11.136,50.267,424.250
3798,Evjcd,10.660,50.892,899.880
3799,Xjtra,11.760,52.694,372.165
3800,Wsjvf,13.471,52.486,327.461
3801,Gzhzq,9.009,51.451,946.672
3802,Nmbzb,8.605,52.944,906.374
3803,Kyajm,8.270,52.393,107.709
3804,Yppfz,8.968,48.490,63.694
3805,Ididh,6.857,51.757,698.970
3806,Wdgym,9.124,53.568,895.054
3807,Fdpmx,9.490,50.747,810.131
3808,Heehq,10.074,48.250,495.538
3809,Yuixh,9.275,48.714,375.158
3810,Uftdi,8.171,53.542,225.134
3811,Srejk,13.260,51.600,857.476
3812,Pijzc,7.378,49.594,349.157
3813,Cwrar,7.739,50.501,461.018
3814,Vgvxg,11.892,48.383,762.763
3815,Hqptp,11.593,47.735,108.844
3816,Oujgs,11.858,51.457,293.799
3817,Kxhca,8.072,50.708,488.303
3818,Lqpmr,14.029,53.439,183.173
3819,Ayzcf,11.492,50.241,411.115
3820,Plfbd,7.670,47.978,781.981
3821,Fzjbb,9.184,49.999,896.655
3822,Kywpk,8.716,47.875,525.351
3823,Coxvk,7.946,49.468,863.833
3824,Hmqsp,13.893,54.309,497.097
3825,Jodfc,8.464,52.967,681.438
3826,Lmspf,8.038,47.789,294.946
3827,Ezwyt,13.225,53.690,163.145
3828,Irzze,11.789,48.801,303.780
3829,Sfcfi,9.448,49.468,581.617
3830,Wfjww,10.140,48.079,892.133
3831,Cwzmv,7.661,50.845,548.832
3832,Jgyzh,11.418,52.549,271.287
3833,Wloxd,9.603,53.572,525.043
3834,Uakwx,13.998,54.391,825.475
3835,Kuqnt,7.395,53.820,500.580
3836,Wxuph,12.199,52.539,727.827
3837,Boezk,12.422,48.676,350.720
3838,Uftbu,13.755,51.359,149.976
3839,Trsgv,8.811,49.668,724.806
3840,Bpokv,11.394,52.711,732.418
3841,Bkxrm,10.433,50.579,508.945
3842,Fsivt,13.421,53.847,38.484
3843,Flswc,10.268,53.948,638.826
3844,Egxuv,13.786,53.832,292.245
3845,Ymluv,8.625,48.841,582.323
3846,Bcsns,10.682,50.078,774.875
3847,Uelnt,7.872,48.292,699.032
3848,Whxsb,11.246,49.615,735.881
3849,Gnyej,10.715,49.010,265.206
3850,Dgnbt,9.102,50.565,114.074
3851,Tclly,12.534,48.316,226.662
3852,Twtnn,9.941,50.753,836.713
3853,Msogp,14.100,51.290,443.668
3854,Xakhj,12.386,50.852,227.803
3855,Pcqlh,11.764,49.690,185.317
3856,Mjdrn,10.092,51.304,965.517
3857,Goybn,13.797,54.737,211.417
3858,Aymgm,10.493,53.914,243.912
3859,Nehkz,10.088,53.146,953.572
3860,Mrxuc,9.629,52.205,158.562
3861,Pcfzy,11.416,48.670,708.977
3862,Pjvns,10.457,50.077,10.313
3863,Lybdd,11.445,47.744,412.458
3864,Omcbl,9.275,52.893,467.894
3865,Juevt,11.293,54.352,73.739
3866,Hsgal,7.740,54.238,77.914
3867,Qqtxa,13.736,53.112,655.175
3868,Uekue,11.394,49.749,294.091
3869,Wlpne,6.978,50.419,413.520
3870,Otmvk,8.533,53.962,855.864
3871,Eqvxt,7.611,48.087,194.509
3872,Gkyvq,12.978,52.955,904.607
3873,Hjxxk,7.560,53.842,628.881
3874,Orymf,8.838,48.871,712.845
3875,Iitdb,8.974,48.075,845.298
3876,Hklfq,10.972,52.065,730.131
3877,Qlfmb,12.762,50.940,597.549
3878,Dxxlz,13.143,52.747,601.241
3879,Ojwrx,10.647,52.147,178.543
3880,Nsrcw,9.300,52.334,71.532
3881,Zgchr,10.349,52.324,196.125
3882,Vxyxf,10.212,48.103,654.112
3883,Gubff,9.697,52.002,606.408
3884,Rovwm,10.216,49.300,321.422
3885,Qjcct,7.202,53.700,633.105
3886,Rcfbf,7.106,51.697,680.694
3887,Qfada,7.977,47.894,13.793
3888,Cebsa,8.796,50.781,43.490
3889,Gkoyf,7.476,51.693,221.197
3890,Pbimu,7.975,47.805,779.622
3891,Fmqac,14.083,53.777,453.132
3892,Gmbet,11.351,52.016,335.636
3893,Oirsf,9.020,52.020,283.761
3894,Ozkqj,7.128,50.472,697.134
3895,Vydci,10.108,52.122,145.444
3896,Qvgxb,14.409,53.330,530.962
3897,Xcbsk,8.083,53.412,365.549
