id,city,x,y,z
3945,Mieio,7.647,52.690,240.661
3946,Lirfr,11.981,50.791,336.940
3947,Nuchm,9.661,50.889,404.272
3948,Luwav,11.826,48.869,943.609
3949,Qndby,11.596,52.778,327.158
3950,Mrezl,8.071,53.240,785.222
3951,Qseno,6.514,51.533,699.445
3952,Eesrb,12.388,49.697,746.693
3953,Cnmlc,7.689,50.132,817.733
3954,Oqcax,10.170,49.795,916.892
3955,Cpola,10.750,50.229,584.610
3956,Cljlc,14.200,52.522,91.203
3957,Eselm,7.653,52.949,316.195
3958,Fdpdb,11.279,51.714,632.193
3959,Enidh,8.079,47.817,436.056
3960,Rhhbz,10.542,49.543,13.240
3961,Mzwmj,14.193,53.811,633.122
3962,Qejua,6.430,50.314,763.208
3963,Dpyfh,7.185,50.411,57.585
3964,Dridx,12.648,53.986,43.918
3965,Iczfw,7.309,53.460,254.272
3966,Lbwuv,11.868,48.821,597.887
3967,Skffa,9.889,52.927,933.880
3968,Wqzgx,9.068,49.992,844.784
3969,Uwgok,10.187,49.264,327.845
3970,Bdqqv,6.927,53.482,704.310
3971,Pgthl,13.305,53.496,337.872
3972,Hxxav,11.609,52.296,80.044
3973,Bcsjo,12.429,52.277,483.076
3974,Ixxfb,12.064,54.207,86.007
3975,Vtjep,8.031,50.071,266.069
3976,Rvwjh,7.618,52.491,558.770
3977,Mnvqx,12.925,48.850,364.340
3978,Nwgsu,9.624,49.059,540.445
3979,Sjpuq,6.701,53.790,449.129
3980,Zgchp,14.396,52.114,145.777
3981,Godsh,12.206,49.130,576.830
3982,Byqdk,8.940,51.942,734.716
3983,Ykbzu,10.000,47.694,64.612
3984,Wyagc,11.878,52.905,240.420
3985,Jxgzt,7.592,51.470,391.772
3986,Edwjt,11.985,51.593,725.712
3987,Qxhqr,10.522,51.199,35.532
3988,Azaeq,11.016,52.064,299.718
3989,Cnlki,14.183,51.275,748.550
3990,Xmkzr,13.273,54.507,19.726
3991,Ezzaj,9.430,50.616,478.073
3992,Silgt,9.824,53.594,466.205
3993,Bfcph,11.127,53.638,244.122
3994,Aprez,7.498,52.586,284.028
3995,Advpx,12.405,48.693,431.653
3996,Uomit,12.998,48.255,177.281
3997,Xsjxv,11.262,53.843,731.249
3998,Ciipa,9.437,51.253,219.035
3999,Jfddn,9.969,54.028,458.005
4000,Ygwbh,8.892,50.586,789.294
4001,Tnvbk,6.988,51.992,850.451
4002,Vkppk,13.464,54.466,756.672
4003,Xsxon,12.100,48.534,427.851
4004,Qddvv,12.047,50.253,275.925
4005,Ortvy,7.579,52.104,269.941
4006,Xveuz,12.774,51.416,308.850
4007,Ypkrl,10.485,54.275,636.270
4008,Tkmkv,13.151,54.009,687.060
4009,Tnggb,8.956,49.095,422.859
4010,Qulog,13.207,51.020,217.484
4011,Ndkbl,11.532,48.988,928.584
4012,Wnmdm,12.397,49.672,922.834
4013,Zssvs,6.548,51.431,906.011
4014,Vynpc,9.671,54.637,845.893
4015,Xrtjv,12.024,51.628,276.859
4016,Teist,9.562,53.351,202.603
4017,Auvwf,7.163,52.634,809.552
4018,Jypnz,11.944,49.606,776.999
4019,Qwpce,9.438,50.527,552.540
4020,Zubat,10.202,48.276,884.653
4021,Zhnoz,6.669,50.149,634.099
4022,Xnllo,13.269,53.307,828.280
4023,Xcgxz,11.153,53.428,930.702
4024,Dpttx,12.093,54.363,459.921
4025,Stuba,9.210,51.267,896.606
4026,Kbjif,7.801,50.343,768.155
4027,Jbruy,8.459,51.878,868.774
4028,Fgeew,13.817,51.576,572.065
4029,Tcmph,10.125,50.887,851.279
4030,Vwsnz,11.270,48.626,891.102
4031,Ijrik,8.930,50.329,383.392
4032,Rmsef,8.185,52.699,748.788
4033,Uaivt,13.829,53.545,539.793
4034,Jkayk,9.686,54.226,446.003
4035,Eukju,8.936,54.059,30.867
4036,Hiiji,11.148,48.789,930.943
4037,Hgddu,8.247,54.943,614.277
4038,Achgn,8.922,52.385,397.315
4039,Xgyba,8.223,49.843,37.475
4040,Urpfq,10.091,48.154,206.151
4041,Rcnpf,7.603,49.372,753.454
4042,Dlrsx,11.259,53.025,124.985
4043,Tecak,7.253,53.865,75.042
4044,Uhdkz,13.602,52.442,399.128
4045,Gssrc,12.871,52.894,795.191
4046,Erbbq,10.256,47.872,137.501
4047,Jfhvd,7.148,51.774,724.314
4048,Kbqjt,10.827,51.766,592.087
4049,Ayfac,14.287,53.237,922.171
4050,Zwnuy,11.622,47.889,245.966
4051,Igcma,8.584,54.745,620.500
4052,Fdqgo,8.615,51.294,130.918
4053,Icujy,10.477,47.784,750.132
4054,Wpqjn,12.677,52.613,597.553
4055,Wpbqv,7.156,51.687,825.765
4056,Efbmr,8.198,50.131,931.375
4057,Exfrg,7.506,53.549,-4.444
4058,Gcrqh,8.831,48.402,73.554
4059,Pyuvi,9.673,53.836,856.866
4060,Kiuxq,8.611,52.197,841.629
4061,Vcwax,12.326,50.883,696.224
4062,Fztwi,12.761,53.503,571.643
4063,Btyxi,11.904,47.939,607.033
4064,Beimv,12.754,54.435,588.779
4065,Gaych,8.304,48.670,641.055
4066,Qteos,6.219,51.829,76.765
4067,Ceaqt,8.491,48.840,662.846
4068,Zcqjx,10.832,48.000,97.413
4069,Vstuq,9.460,54.342,55.693
4070,Dtzjh,11.282,53.140,906.218
4071,Xaiqj,13.668,53.027,341.454
4072,Qkwgz,11.246,48.788,851.542
4073,Ybleh,13.258,48.504,962.208
4074,Gkrcf,11.940,53.210,560.351
4075,Mjqpf,14.228,53.298,483.041
4076,Oprxg,8.766,48.363,546.935
4077,Hlusf,10.809,48.652,524.426
4078,Ossjk,12.042,53.054,151.563
4079,Bnnwc,8.586,52.237,958.728
4080,Rcsio,9.100,52.312,548.611
4081,Gsosl,7.697,52.829,746.076
4082,Hgzrp,10.020,51.952,729.034
4083,Fprpp,10.922,50.691,167.892
4084,Pzhfz,11.798,49.616,20.029
4085,Qefaq,10.962,54.459,333.723
4086,Gyotr,10.969,49.298,733.727
4087,Cgmeo,10.974,51.496,785.626
4088,Vyeab,8.713,50.361,801.782
4089,Cexmz,11.236,53.297,540.494
4090,Kyqvs,9.938,53.464,696.185
4091,Croex,9.352,50.162,622.100
4092,Rhxra,12.465,53.696,465.194
4093,Ozezj,9.810,49.241,623.664
4094,Hypus,13.103,53.160,62.328
4095,Cnllg,8.494,53.717,924.238
4096,Iliye,7.805,47.977,210.765
4097,Vvymu,12.374,52.151,176.921
4098,Ytuvh,12.605,53.524,700.425
4099,Jnzqu,9.078,54.776,719.289
4100,Jbjak,12.826,53.053,313.096
4101,Ahzgj,10.769,48.428,49.525
4102,Ocxeo,9.616,52.403,349.031
4103,Cwzdu,13.796,54.755,33.125
4104,Pwofi,11.014,49.118,249.197
4105,Jtwxm,11.192,50.335,510.199
4106,Pogtq,13.287,52.885,860.840
4107,Nvejg,10.185,48.007,49.032
4108,Xesxt,10.311,48.476,866.456
4109,Wnwhf,12.045,48.992,69.242
4110,Fnexp,9.778,48.101,230.732
4111,Aigqp,11.783,49.549,90.379
4112,Xmamp,7.877,51.258,330.576
4113,Gkmgo,10.618,51.909,276.297
4114,Foohn,7.995,52.716,858.234
4115,Onhev,11.161,51.583,513.381
4116,Zwopu,8.703,49.627,949.410
4117,Guias,8.261,48.489,794.784
4118,Opifn,10.739,47.857,957.825
4119,Sisxu,10.396,49.891,230.605
4120,Nnfaf,7.156,49.829,27.664
4121,Gmftn,11.769,50.700,401.600
4122,Fkepg,10.821,53.020,935.340
4123,Ffjeh,6.321,50.993,914.710
4124,Pfjin,10.122,52.640,175.247
4125,Ttfij,8.327,52.239,389.880
4126,Hxrwu,6.925,53.537,60.239
4127,Srvto,8.254,52.045,57.160
4128,Dyovq,13.314,51.434,709.212
4129,Sfwhx,13.555,52.972,736.137
4130,Tkbqt,11.280,53.621,70.414
4131,Olfcp,8.434,49.277,22.646
4132,Wlnyc,12.893,52.850,929.454
4133,Pxlzx,13.836,52.666,35.318
4134,Jbajh,8.011,49.804,657.448
4135,Hminj,13.727,54.380,306.775
4136,Poqmd,12.955,52.995,263.395
4137,Xrjuc,12.954,53.468,170.665
4138,Omdfk,11.340,51.062,659.870
4139,Veymd,13.162,48.378,104.363
4140,Rfrmg,10.251,47.916,870.125
4141,Yljrt,10.292,50.467,137.079
4142,Qzoac,10.919,53.830,933.262
4143,Hayyu,9.726,47.840,587.818
4144,Whgzu,12.964,54.382,864.567
4145,Mfchi,9.679,53.768,952.921
4146,Syxyn,11.981,51.027,45.799
4147,Hlozu,10.800,53.095,231.577
4148,Pqdcn,13.900,52.986,744.397
4149,Tdlgf,10.573,51.769,694.452
4150,Tgcmj,7.344,49.382,249.586
4151,Dlpte,9.673,50.622,440.777
4152,Ltyht,9.709,49.653,376.649
4153,Jmkty,7.567,50.502,292.494
4154,Omuxt,8.376,50.160,592.720
4155,Tpdhg,14.136,51.083,628.807
4156,Xkskm,11.309,47.657,315.028
4157,Iappg,7.767,49.731,698.287
4158,Bhpar,12.305,48.252,783.980
4159,Mjhru,12.351,53.016,148.566
4160,Fswtc,7.921,48.202,456.211
4161,Gwfwp,8.744,52.140,267.394
4162,Rfapb,9.494,50.027,601.059
4163,Jfhpo,10.988,48.805,652.481
4164,Wrtfe,8.540,48.112,58.548
4165,Qtyaj,12.814,48.842,418.534
4166,Owwgh,12.019,47.795,705.790
4167,Dfhrm,8.166,47.969,12.168
4168,Hvtxq,9.804,52.928,502.027
4169,Bplrf,12.823,51.393,618.399
4170,Qurcv,6.727,49.818,354.783
4171,Eufas,9.439,48.439,106.529
4172,Kiowl,7.369,52.484,876.878
4173,Mehnh,6.815,50.501,555.389
4174,Oxhnt,13.007,48.481,460.686
4175,Vchwi,6.812,51.874,162.918
4176,Ihnwm,6.964,49.908,253.875
4177,Fosbi,8.790,48.816,640.802
4178,Cmxxi,7.905,50.480,887.805
4179,Rjwbk,8.715,50.396,0.388
4180,Bmgge,12.675,51.142,325.676
4181,Nytch,8.637,49.870,673.998
4182,Ejxaj,12.275,54.342,374.209
4183,Pxfzg,8.382,50.706,60.600
4184,Fxjtl,8.872,49.392,277.098
4185,Idlgj,8.254,50.019,307.367
4186,Yxqlx,12.070,53.860,878.511
4187,Crfaa,8.026,48.300,75.354
4188,Edmvo,13.705,51.601,485.912
4189,Jytmj,6.995,51.168,131.743
4190,Bnvgf,13.452,54.820,466.115
4191,Qjrzb,8.126,52.495,963.996
4192,Osgwu,10.942,52.360,737.128
4193,Klobs,8.497,48.176,513.218
4194,Ggvim,9.797,50.883,173.117
4195,Kxevx,11.754,51.289,757.751
4196,Jgsgd,13.318,54.280,829.357
4197,Hkbng,12.566,52.717,131.501
4198,Ycezt,6.350,50.983,736.729
4199,Zldeg,8.367,52.028,83.886
4200,Uavxa,9.996,52.583,945.341
4201,Owash,9.000,50.423,12.211
4202,Tpfmn,8.767,51.015,699.229
4203,Ictgw,6.574,51.415,821.305
4204,Fwqae,7.828,50.339,457.908
4205,Rjvxn,6.620,51.326,409.670
4206,Zxmuf,10.211,50.655,662.211
4207,Pfvfz,11.040,54.407,199.134
4208,Zikes,7.971,49.074,17.462
4209,Zqftt,12.845,49.108,510.234
4210,Mkass,8.436,53.455,660.766
4211,Jnekl,6.365,51.113,624.575
4212,Vccfc,13.360,53.568,493.144
4213,Ffvvp,6.899,52.541,398.890
4214,Otzkl,9.001,52.513,806.772
4215,Kzihc,6.683,50.566,240.294
4216,Qonfn,7.089,49.381,412.668
4217,Ruhva,8.802,53.924,91.461
4218,Rmfts,10.363,54.395,593.183
4219,Mwoyg,8.549,54.156,537.871
4220,Lbwjw,13.870,51.893,742.586
4221,Umzht,8.108,54.503,135.824
4222,Aeqxg,11.720,49.319,170.671
4223,Uztfv,14.602,51.150,357.025
4224,Kmzut,6.638,53.674,825.441
4225,Vftys,10.802,48.463,594.004
4226,Xxsjw,9.998,53.694,639.009
4227,Zvucm,10.302,52.234,282.815
4228,Cbhwx,8.067,54.167,511.694
4229,Wackx,10.783,50.600,758.967
4230,Dlhtr,13.154,53.219,855.599
4231,Zkloe,10.218,49.401,286.577
4232,Iwygv,10.905,52.180,270.138
4233,Jvuib,13.709,53.422,654.063
4234,Bkyhk,12.093,51.722,441.011
4235,Lbods,8.249,47.652,487.445
4236,Bboox,10.887,47.727,618.895
4237,Oyqdl,12.156,50.340,479.726
4238,Ovaiw,9.576,49.882,902.087
4239,Peakw,14.696,51.027,861.900
4240,Ohuxu,11.185,49.015,312.104
4241,Jcawk,10.074,51.235,170.413
4242,Dxlzi,10.898,53.641,283.485
4243,Jxxun,11.831,48.061,104.114
4244,Vxhwe,11.853,48.151,641.785
4245,Rtixq,11.759,49.895,119.875
4246,Hjxbd,8.475,48.929,28.812
4247,Pcrdy,12.472,53.608,882.629
4248,Pngkl,8.629,48.881,830.681
4249,Zsmvu,12.301,50.923,435.750
4250,Fmgky,8.421,51.052,127.344
4251,Xygvq,14.099,52.742,884.590
4252,Xwpru,9.635,48.778,853.291
4253,Vtcjd,11.071,48.680,857.253
4254,Rbbui,10.012,53.891,10.944
4255,Rfzpy,7.390,52.582,922.487
4256,Lwpsi,12.693,48.140,205.100
4257,Gscqy,11.164,48.021,574.948
4258,Acdyg,13.300,54.689,968.711
4259,Lijxt,12.099,51.675,218.270
4260,Zuwtg,13.361,53.009,372.157
4261,Ercbj,12.040,51.484,525.576
4262,Pcbqq,8.976,53.125,426.819
4263,Xqngb,9.802,50.661,219.059
4264,Ungua,10.325,54.514,627.186
4265,Hkxap,7.878,47.828,532.377
4266,Ottmp,10.962,53.749,537.754
4267,Ksxqc,10.971,50.761,13.680
4268,Kiqwf,6.329,51.453,260.130
4269,Xcwqa,11.832,50.328,173.286
4270,Ejwxk,6.989,52.593,498.721
4271,Butqj,12.605,53.152,365.455
4272,Rumrx,13.824,53.636,382.869
4273,Glkek,13.539,52.941,214.712
4274,Grnfc,14.018,51.417,340.063
4275,Jtyff,9.675,48.090,108.765
4276,Nvank,14.503,51.454,456.670
4277,Zszgc,10.769,51.548,418.452
4278,Ciexi,10.959,52.441,608.973
4279,Vewcp,11.126,52.162,880.942
4280,Enrfb,7.234,50.372,548.748
4281,Avtfl,8.944,51.447,209.033
4282,Xghdn,10.975,48.157,776.521
4283,Lggfz,13.964,52.265,206.370
4284,Psfhi,9.309,50.205,203.318
4285,Tpjjy,8.991,49.148,304.882
4286,Qaizn,10.793,51.550,950.385
4287,Arkpo,9.295,49.739,793.784
4288,Zyieo,9.408,51.931,902.929
4289,Gvwnv,9.399,48.881,250.457
4290,Mspdk,7.976,48.428,541.477
4291,Vgeqn,9.581,50.783,503.611
4292,Ezrbo,7.053,53.397,263.980
4293,Wxcle,11.103,54.304,223.203
4294,Ejhvp,9.372,51.340,706.206
4295,Ngzfp,6.438,51.582,173.055
4296,Sdwjd,7.864,50.416,840.865
4297,Eoije,8.699,48.658,145.220
4298,Jjnfw,11.791,53.584,902.606
4299,Igiyc,9.131,52.491,228.927
4300,Xhrsu,8.725,48.392,596.349
4301,Fhbfe,10.755,50.749,276.460
4302,Gwnly,12.186,54.324,906.876
4303,Eqixe,13.732,51.002,942.150
4304,Pltyf,11.021,52.406,569.977
4305,Igdip,11.729,49.679,963.958
4306,Fcsln,13.070,52.931,246.484
4307,Kguip,8.537,51.154,702.951
4308,Imsef,11.053,48.394,962.662
4309,Axsxa,11.304,54.186,55.989
4310,Tuvln,13.555,52.408,301.795
4311,Fygrw,7.407,50.720,142.818
4312,Bsbnv,10.472,51.028,484.732
4313,Ahrmc,7.761,47.846,413.566
4314,Vhvml,7.749,48.249,574.970
4315,Svjkq,6.822,51.905,812.622
4316,Bwebc,12.062,47.980,385.872
4317,Sshcs,13.742,54.689,185.431
4318,Chxxh,8.021,54.032,574.262
4319,Xtvvq,8.491,49.476,755.737
4320,Tiuep,8.352,53.974,783.549
4321,Khrvd,8.181,50.504,405.781
4322,Dghht,12.185,53.605,159.165
4323,Gesas,9.363,49.180,862.455
4324,Xdktk,11.879,48.663,717.205
4325,Acyey,12.362,48.895,76.205
4326,Rvxcn,9.657,48.499,22.252
4327,Beyjp,9.040,49.875,666.235
4328,Tmppm,6.697,50.496,238.061
4329,Ajshy,7.329,50.116,830.888
4330,Ynuka,13.853,52.783,587.734
4331,Tnyrq,14.005,54.092,496.267
4332,Gcarf,11.105,49.161,350.331
4333,Lxkzt,9.182,51.736,135.082
4334,Jzsbx,11.168,50.428,87.343
4335,Aneao,10.760,52.571,50.239
4336,Kfhqw,13.749,53.260,548.755
4337,Bkjwn,11.881,49.790,847.424
4338,Pqngc,9.837,49.670,739.063
4339,Jsyhs,12.417,51.574,144.127
4340,Vbtjg,12.652,54.681,717.144
4341,Fmetr,10.677,50.196,284.668
4342,Disfo,10.002,52.430,175.428
4343,Vnzno,11.214,49.196,428.490
4344,Mzppb,7.133,51.854,666.813
4345,Vwbjr,11.269,53.922,107.376
4346,Jbueq,8.183,54.885,145.218
4347,Hozkw,9.529,54.272,447.973
4348,Nikpl,10.399,54.322,5.488
4349,Pzuzx,13.132,52.503,853.879
4350,Wqlpk,13.932,52.307,137.857
4351,Kycbd,7.089,52.593,537.425
4352,Evpcr,13.771,52.857,409.865
4353,Rceul,10.873,52.170,958.072
4354,Yccxb,10.555,50.415,68.653
4355,Lymet,9.772,52.339,548.989
4356,Kuqsb,12.185,52.784,782.517
4357,Exjda,13.978,54.617,717.485
4358,Avyow,13.846,52.524,792.596
4359,Wrobr,8.503,48.126,19.274
4360,Zmazh,10.422,48.570,952.646
4361,Nnapm,11.544,47.602,124.406
4362,Vnqoy,8.917,54.088,515.217
4363,Simfp,7.495,51.539,653.054
4364,Wpxbl,14.318,52.348,258.450
4365,Wkxcw,9.616,53.316,210.313
4366,Kpxap,13.317,52.890,74.950
4367,Kqxnz,7.255,53.059,470.935
4368,Zcbtq,10.042,51.638,525.627
4369,Hzbwd,6.953,52.041,54.223
4370,Rwymn,8.381,53.464,265.478
4371,Kayiq,10.424,48.219,553.116
4372,Lvwre,9.727,54.021,496.451
4373,Dthed,7.511,53.827,132.981
4374,Lwopu,9.190,52.058,524.617
4375,Tqgyl,6.167,51.712,-1.165
4376,Pwolb,10.724,50.879,591.782
4377,Quykh,13.539,51.984,347.139
4378,Fijbl,10.987,48.624,583.151
4379,Jhkoz,11.484,48.887,400.402
4380,Fzhxo,9.822,49.425,767.768
4381,Hanss,8.689,52.593,17.405
4382,Izunt,8.176,49.868,326.889
4383,Ztunm,9.654,49.124,305.098
4384,Kfozh,9.850,49.803,750.062
4385,Rlqpu,7.481,50.648,130.976
4386,Fnqjz,7.039,50.480,816.786
4387,Wfpko,8.122,53.338,300.673
4388,Ohmdo,9.258,49.994,399.043
4389,Honmp,13.767,53.856,406.075
4390,Dasfr,11.092,48.503,862.161
4391,Clomu,10.524,53.360,954.760
4392,Jgxwp,8.229,48.954,834.551
4393,Hiljt,11.300,50.289,143.034
4394,Rsvtd,12.226,53.967,197.822
4395,Bsyop,12.519,53.606,503.668
4396,Sfkdx,10.722,53.275,119.382
4397,Qkogb,11.184,53.453,29.887
4398,Jdqus,10.380,47.542,283.957
4399,Smvwr,10.691,50.302,341.746
4400,Vlupf,9.130,49.245,652.338
4401,Irbpj,9.284,50.756,105.225
4402,Vwiku,7.651,51.827,364.729
4403,Ppmsi,8.566,48.981,455.292
4404,Ihfid,9.901,54.683,193.700
4405,Wmhsw,11.209,48.624,509.190
4406,Newge,7.735,53.759,828.347
4407,Aredi,13.809,54.758,778.415
4408,Ubmij,8.742,49.169,599.205
4409,Dogmr,7.748,49.556,654.396
4410,Zfxwv,8.351,52.837,902.400
4411,Cbkzg,12.252,52.721,653.213
4412,Ncvdw,11.879,52.769,31.940
4413,Lazpf,13.804,51.337,423.641
4414,Rsblz,10.776,51.213,826.728
4415,Nkfgx,12.510,53.309,345.063
4416,Ktqhf,11.984,48.314,22.496
4417,Ndtoe,11.596,50.944,686.364
4418,Rnrdc,7.818,53.823,527.074
4419,Htjdp,7.115,51.552,808.042
4420,Szdnu,10.856,54.277,516.960
4421,Kwxkf,10.483,52.000,687.913
4422,Kncrs,12.494,48.905,519.713
4423,Bgxva,9.007,54.016,220.956
4424,Ejuzq,13.060,53.931,498.572
4425,Rjpen,9.128,49.282,483.365
4426,Qqtzd,14.024,53.198,414.248
4427,Foneb,13.053,52.047,94.983
4428,Qzuix,13.538,54.054,947.106
4429,Ukmax,7.205,50.646,225.747
4430,Hyevv,10.083,52.061,383.733
4431,Rttja,11.113,53.698,813.870
4432,Esxjg,13.008,47.671,630.576
4433,Kauou,9.575,52.184,447.176
4434,Zohke,7.583,50.358,532.031
4435,Rsxuh,10.895,52.683,4.405
4436,Dhkqo,10.702,53.974,842.443
4437,Vzdgu,14.466,51.323,349.274
4438,Ywsgu,11.413,50.277,410.572
4439,Khihd,7.159,51.636,690.561
4440,Ebtuz,11.541,50.075,36.256
4441,Yccjo,7.906,52.284,859.004
4442,Doynv,8.853,48.374,952.371
4443,Echas,11.312,53.573,198.608
4444,Lubts,14.434,51.578,64.301
4445,Jicgf,7.509,50.504,765.273
4446,Yqzjg,9.125,50.364,185.237
4447,Lghmy,6.094,51.016,821.190
4448,Owgrp,7.816,54.309,886.587
4449,Zkpxo,10.312,48.991,954.508
4450,Iheed,13.628,52.409,855.204
4451,Ylacz,12.515,49.537,340.104
4452,Iadch,9.252,53.561,519.828
4453,Unxgi,8.540,48.696,664.155
4454,Vzdux,12.368,50.918,849.889
4455,Yahux,6.863,53.473,77.407
4456,Czuor,12.535,48.783,122.988
4457,Tltxf,9.641,50.755,531.647
4458,Pizqb,9.228,51.353,960.104
4459,Lmwrg,14.034,51.991,753.263
4460,Rrgnf,12.724,48.589,952.036
4461,Twcez,12.993,51.550,276.310
4462,Kkxcd,12.651,47.944,773.950
4463,Nmnzx,7.538,51.569,143.484
4464,Earol,10.705,51.978,765.103
4465,Xntdr,11.557,48.080,465.266
4466,Epxjb,13.720,54.353,678.615
4467,Hrksp,13.789,54.440,150.043
4468,Rahiu,6.964,50.226,945.079
4469,Xqyqv,7.875,48.255,559.730
4470,Zkanv,12.834,53.821,346.606
4471,Qpczk,11.285,50.547,683.644
4472,Kopjx,10.460,53.562,847.860
4473,Bxtew,14.099,52.630,192.794
4474,Ynbvi,10.926,52.611,553.251
4475,Zauzn,7.333,52.945,844.536
4476,Kjagg,12.160,51.121,725.033
4477,Xrpew,8.936,49.252,530.520
4478,Waufp,8.298,53.045,646.658
4479,Zajah,7.837,49.296,821.023
4480,Eujdh,9.847,51.044,847.095
4481,Gxwjj,8.217,50.718,545.964
4482,Vkjdv,12.346,53.927,927.891
4483,Avnow,10.699,49.515,691.649
4484,Wynju,14.883,51.429,667.722
4485,Sjidc,11.689,53.645,807.081
4486,Ogiwx,8.305,49.792,337.356
4487,Rhrcm,12.232,51.586,682.259
4488,Syzir,7.204,52.043,57.268
4489,Nrlgv,8.827,50.654,952.608
4490,Hasuq,11.287,48.828,623.091
4491,Htgqi,11.049,48.439,723.479
4492,Cftho,9.129,47.804,244.733
4493,Axctp,8.298,49.989,128.635
4494,Wqtlg,10.704,53.997,142.638
4495,Wsonn,9.684,47.596,435.187
4496,Jacqk,13.140,53.856,784.180
4497,Zilhp,8.740,47.873,147.585
4498,Eebdf,12.944,53.222,53.164
4499,Ceqir,11.810,51.874,908.595
4500,Vsscz,11.020,52.087,430.446
4501,Lbtyv,12.905,53.523,0.270
4502,Masqp,12.731,52.096,501.101
4503,Wgxqs,13.349,50.842,524.813
4504,Corfu,9.893,50.897,589.907
4505,Gxpzt,8.257,48.611,452.588
4506,Uzjnz,11.032,52.452,952.972
4507,Yelwu,9.758,48.516,483.121
4508,Geqeh,9.642,50.927,831.741
4509,Rjahj,7.762,50.435,191.808
4510,Vreql,7.026,50.249,508.545
4511,Nvclf,12.970,50.915,529.827
4512,Fwmby,9.617,50.677,842.712
4513,Jwjrb,11.727,52.591,522.132
4514,Rrktp,12.474,50.539,646.080
4515,Nytwd,7.680,49.335,577.521
4516,Plwza,14.134,53.712,143.969
4517,Fmoro,11.341,50.270,63.913
4518,Vsuha,8.292,50.738,546.414
4519,Guplg,13.362,48.961,898.570
4520,Azgfd,10.225,53.302,525.221
4521,Ftqmu,10.718,48.926,290.113
4522,Cvzku,12.382,53.133,483.562
4523,Xjawa,11.080,52.014,949.282
4524,Utfie,13.841,53.979,565.179
4525,Dbstn,9.629,50.203,98.867
4526,Qogmn,7.531,53.114,637.769
4527,Zntot,12.449,51.814,468.993
4528,Ozkjl,13.416,53.077,163.467
4529,Unpzd,8.600,48.605,782.718
4530,Ukdle,12.145,50.153,496.463
4531,Ywcss,7.252,50.894,719.306
4532,Mcezc,10.358,49.816,437.116
4533,Ghqfg,7.321,53.263,150.161
4534,Kagan,9.761,51.704,832.266
4535,Vhgaf,9.829,52.711,847.456
4536,Vjpdo,13.246,53.634,85.966
4537,Ammbr,11.063,47.670,231.238
4538,Siitf,6.530,50.661,777.382
4539,Lcyrm,8.352,48.657,13.081
4540,Ohadq,13.089,50.707,378.112
4541,Gohrw,9.131,51.486,306.791
4542,Iolzk,6.356,50.761,242.085
4543,Eswjr,10.642,48.287,441.966
4544,Fjqbc,13.916,51.090,937.821
4545,Ggulz,10.298,51.529,953.296
4546,Swjbk,14.261,51.674,656.792
4547,Hzwtg,8.272,51.224,51.014
4548,Kyaxg,8.236,50.386,929.930
4549,Iivjp,6.530,50.055,703.751
4550,Hnyzg,11.820,53.462,313.273
4551,Lukww,14.222,51.125,825.675
4552,Lingc,13.173,51.218,417.347
4553,Lvvnp,7.985,48.048,735.432
4554,Hfrsn,11.040,50.267,901.728
4555,Tpkik,10.841,53.914,-0.878
4556,Mmaua,9.397,52.340,626.268
4557,Gpupj,12.031,47.808,749.098
4558,Inlla,10.947,50.926,394.493
4559,Wjanj,12.470,50.421,354.316
4560,Awgmw,12.176,48.698,711.913
4561,Lhodw,8.986,49.552,221.410
4562,Mzhau,10.632,49.328,45.077
4563,Azzku,13.948,51.310,493.834
4564,Mddnc,9.641,51.161,278.172
4565,Nprnh,10.347,48.690,329.945
4566,Zmrcu,10.326,47.655,392.783
4567,Wzigs,7.234,52.103,599.980
4568,Ilgmp,10.610,47.948,502.625
4569,Foujb,12.997,48.644,859.997
4570,Vdpsi,8.353,50.439,207.246
4571,Drohn,10.672,53.381,212.206
4572,Jotfg,11.054,48.552,732.549
4573,Vlwej,14.850,51.234,476.969
4574,Adull,9.437,54.731,656.150
4575,Smoky,12.520,54.293,596.748
4576,Ykkzc,12.421,52.773,344.605
4577,Wmkte,10.378,53.772,950.106
4578,Kaabi,10.617,48.988,742.699
4579,Ecftm,12.246,49.979,341.391
4580,Vmrmm,12.370,51.250,742.533
4581,Zfgmt,12.694,51.120,82.102
4582,Yzxot,6.818,49.478,681.051
4583,Huwew,11.031,47.589,773.544
4584,Eyvvl,7.171,49.942,142.044
4585,Jvhyx,12.300,52.559,813.348
4586,Tcnmf,10.071,48.855,958.247
4587,Sstag,11.750,53.842,184.069
4588,Iavfe,8.840,48.092,586.164
4589,Znvyu,8.616,53.952,767.014
4590,Ubili,13.962,50.855,97.305
4591,Nkaih,9.727,53.579,338.279
4592,Ihyca,10.575,53.213,247.734
4593,Qnepb,13.301,53.268,194.885
4594,Hxmht,11.576,50.975,412.000
4595,Ltyxl,8.749,48.718,304.931
4596,Cmqxm,10.619,50.497,283.420
4597,Hpwpm,10.360,51.750,424.221
4598,Kzsen,12.738,52.501,577.723
4599,Cclcz,10.588,47.677,93.548
4600,Xmsvx,7.163,49.732,258.528
4601,Wkkso,11.472,54.248,288.548
4602,Jiqgf,9.258,52.203,659.873
4603,Vhyov,12.747,54.152,679.158
4604,Ocgvp,8.745,48.471,423.263
4605,Wcdbj,7.252,51.942,485.644
